title,video_id,video_description,published_date,extraction_date,likes,views,comment,thumbnail
Confira os gols da goleada do Dourado por 5 a 2 diante do Criciúma,q7qtFAEDeTs,"Cuiabá venceu a equipe catarinense no Estádio Heriberto Hülse, pelo Brasileirão 2024",2024-06-09T22:12:40Z,2024-06-18 18:28:15.507540,113,1433,18,"{'default': {'url': 'https://i.ytimg.com/vi/q7qtFAEDeTs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/q7qtFAEDeTs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/q7qtFAEDeTs/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/q7qtFAEDeTs/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/q7qtFAEDeTs/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
Dourado finaliza a preparação para mais um confronto na Série A,yO084bhZYck,"Criciúma x Cuiabá se enfrentam nesta domingo (9), no Estádio Heriberto Hülse.",2024-06-08T19:12:24Z,2024-06-18 18:28:15.507540,37,464,5,"{'default': {'url': 'https://i.ytimg.com/vi/yO084bhZYck/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yO084bhZYck/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yO084bhZYck/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/yO084bhZYck/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/yO084bhZYck/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
Zagueiro Marllon fala sobre a preparação da equipe para mais uma partida pelo Brasileirão,vPLKD5U1nyU,"Criciúma x Cuiabá se enfrentam no próximo domingo (9), no Estádio Heriberto Hülse, em Santa Catarina",2024-06-07T14:49:19Z,2024-06-18 18:28:15.507540,36,493,8,"{'default': {'url': 'https://i.ytimg.com/vi/vPLKD5U1nyU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vPLKD5U1nyU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vPLKD5U1nyU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/vPLKD5U1nyU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/vPLKD5U1nyU/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
"Coletiva com o técnico Petit, após o empate contra o Vitória",COo5tRtttYg,"Cuiabá  e Vitória empataram em 0 a 0, na Arena Pantanal",2024-06-06T02:38:47Z,2024-06-18 18:28:15.507540,77,1134,57,"{'default': {'url': 'https://i.ytimg.com/vi/COo5tRtttYg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/COo5tRtttYg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/COo5tRtttYg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/COo5tRtttYg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/COo5tRtttYg/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
Elenco do Dourado finaliza a preparação para encarar o Vitória,eaHCS8roeK4,"Cuiabá recebe a equipe baiana nesta quarta-feira (5), na Arena Pantanal.",2024-06-04T22:23:00Z,2024-06-18 18:28:15.507540,57,806,11,"{'default': {'url': 'https://i.ytimg.com/vi/eaHCS8roeK4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/eaHCS8roeK4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/eaHCS8roeK4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/eaHCS8roeK4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/eaHCS8roeK4/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
"Max fala sobre a partida contra o Vitória, pelo Brasileirão 2024",h3UO787lAdg,Dourado se prepara para enfrentar o time baiano pela segunda rodada,2024-06-04T19:17:05Z,2024-06-18 18:28:15.507540,61,628,12,"{'default': {'url': 'https://i.ytimg.com/vi/h3UO787lAdg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/h3UO787lAdg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/h3UO787lAdg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/h3UO787lAdg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/h3UO787lAdg/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
"Zagueiro artilheiro, Luis Henrique projeta o duelo contra o Operário FC pelo Estadual Sub-20",ev6d5LNVwlo,"A gurizada defende a liderança da chave nesta quarta (5), no CT do Carrapicho!",2024-06-04T15:59:24Z,2024-06-18 18:28:15.507540,28,294,2,"{'default': {'url': 'https://i.ytimg.com/vi/ev6d5LNVwlo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ev6d5LNVwlo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ev6d5LNVwlo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ev6d5LNVwlo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ev6d5LNVwlo/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
"Coletiva com o técnico Petit, após a partida contra o Internacional",PJI9rBW3LcI,"Cuiabá e Internacional se enfrentaram na Arena Pantanal, e o Dourado acabou superado pelo placar de 1 a 0",2024-06-02T01:15:22Z,2024-06-18 18:28:15.507540,88,1561,44,"{'default': {'url': 'https://i.ytimg.com/vi/PJI9rBW3LcI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PJI9rBW3LcI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PJI9rBW3LcI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/PJI9rBW3LcI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/PJI9rBW3LcI/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
"Lateral-direito Raylan fala sobre o confronto com o Internacional, pelo Brasileirão",lLXalaO-MWQ,"Após a vitória diante do Lanús-ARG, o elenco do Dourado se prepara para enfrentar o Internacional, pelo Campeonato Brasileiro.",2024-05-31T22:01:45Z,2024-06-18 18:28:15.507540,44,544,3,"{'default': {'url': 'https://i.ytimg.com/vi/lLXalaO-MWQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lLXalaO-MWQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lLXalaO-MWQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/lLXalaO-MWQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/lLXalaO-MWQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
"Bastidores da vitória do Dourado por 1 a 0 diante do Lanús, em Buenos Aires-ARG",SWJHvyrtJUY,"Com gol de Isidro Pitta, o Cuiabá saiu vitorioso no duelo contra os argentinos do Lanús, pela Conmebol Sul-Americana.",2024-05-30T23:02:02Z,2024-06-18 18:28:15.507540,110,1260,6,"{'default': {'url': 'https://i.ytimg.com/vi/SWJHvyrtJUY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/SWJHvyrtJUY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/SWJHvyrtJUY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/SWJHvyrtJUY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/SWJHvyrtJUY/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
