team_name,video_id,published_date,likes,views,comment,thumbnail,url_image
Fluminense,QwVplGLlNOY,2024-06-11T01:07:11Z,1536,11766,66,"{'default': {'url': 'https://i.ytimg.com/vi/QwVplGLlNOY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QwVplGLlNOY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QwVplGLlNOY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/QwVplGLlNOY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/QwVplGLlNOY/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,V6hKsyqBzf4,2024-06-10T22:55:10Z,5360,31556,96,"{'default': {'url': 'https://i.ytimg.com/vi/V6hKsyqBzf4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/V6hKsyqBzf4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/V6hKsyqBzf4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/V6hKsyqBzf4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/V6hKsyqBzf4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,zUiaen_TjU8,2024-06-10T00:22:21Z,926,9823,28,"{'default': {'url': 'https://i.ytimg.com/vi/zUiaen_TjU8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zUiaen_TjU8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zUiaen_TjU8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/zUiaen_TjU8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/zUiaen_TjU8/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,5sa9Fg-2eig,2024-06-08T21:02:42Z,2189,21716,31,"{'default': {'url': 'https://i.ytimg.com/vi/5sa9Fg-2eig/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5sa9Fg-2eig/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5sa9Fg-2eig/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/5sa9Fg-2eig/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/5sa9Fg-2eig/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,q6jLk_ERlxY,2024-06-08T01:36:12Z,5217,51033,150,"{'default': {'url': 'https://i.ytimg.com/vi/q6jLk_ERlxY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/q6jLk_ERlxY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/q6jLk_ERlxY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/q6jLk_ERlxY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/q6jLk_ERlxY/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,d4VI5GrqIGg,2024-06-08T01:16:27Z,27555,406380,302,"{'default': {'url': 'https://i.ytimg.com/vi/d4VI5GrqIGg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/d4VI5GrqIGg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/d4VI5GrqIGg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/d4VI5GrqIGg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/d4VI5GrqIGg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,RMcCstVL6Z4,2024-06-07T21:30:30Z,1149,8186,11,"{'default': {'url': 'https://i.ytimg.com/vi/RMcCstVL6Z4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RMcCstVL6Z4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RMcCstVL6Z4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/RMcCstVL6Z4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/RMcCstVL6Z4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,tJtxsHYwWL4,2024-06-07T20:59:09Z,1252,18686,49,"{'default': {'url': 'https://i.ytimg.com/vi/tJtxsHYwWL4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tJtxsHYwWL4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tJtxsHYwWL4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/tJtxsHYwWL4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/tJtxsHYwWL4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,gDYJL4vHCmU,2024-06-07T13:39:13Z,4019,20049,79,"{'default': {'url': 'https://i.ytimg.com/vi/gDYJL4vHCmU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gDYJL4vHCmU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gDYJL4vHCmU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gDYJL4vHCmU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gDYJL4vHCmU/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,WUrym7BC7iw,2024-06-07T01:55:32Z,1146,11306,44,"{'default': {'url': 'https://i.ytimg.com/vi/WUrym7BC7iw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WUrym7BC7iw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WUrym7BC7iw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/WUrym7BC7iw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/WUrym7BC7iw/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,BRzHzzOPbUE,2024-06-06T14:30:04Z,805,8077,19,"{'default': {'url': 'https://i.ytimg.com/vi/BRzHzzOPbUE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BRzHzzOPbUE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BRzHzzOPbUE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/BRzHzzOPbUE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/BRzHzzOPbUE/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,aelNMpJJZmc,2024-06-06T01:44:09Z,4140,26368,125,"{'default': {'url': 'https://i.ytimg.com/vi/aelNMpJJZmc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/aelNMpJJZmc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/aelNMpJJZmc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/aelNMpJJZmc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/aelNMpJJZmc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,Vhdzch1plmk,2024-06-06T01:05:00Z,2570,13840,54,"{'default': {'url': 'https://i.ytimg.com/vi/Vhdzch1plmk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Vhdzch1plmk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Vhdzch1plmk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Vhdzch1plmk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Vhdzch1plmk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,XsYbV0KNg2o,2024-06-05T20:08:49Z,1433,36687,4,"{'default': {'url': 'https://i.ytimg.com/vi/XsYbV0KNg2o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XsYbV0KNg2o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XsYbV0KNg2o/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/XsYbV0KNg2o/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/XsYbV0KNg2o/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,t3ua7lGfdeA,2024-06-05T14:01:14Z,2298,23670,28,"{'default': {'url': 'https://i.ytimg.com/vi/t3ua7lGfdeA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/t3ua7lGfdeA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/t3ua7lGfdeA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/t3ua7lGfdeA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/t3ua7lGfdeA/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,ZGRxhdijzLY,2024-06-04T02:02:15Z,639,6329,25,"{'default': {'url': 'https://i.ytimg.com/vi/ZGRxhdijzLY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZGRxhdijzLY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZGRxhdijzLY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ZGRxhdijzLY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ZGRxhdijzLY/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,EfqK71L5g6o,2024-06-02T15:09:54Z,969,24859,14,"{'default': {'url': 'https://i.ytimg.com/vi/EfqK71L5g6o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EfqK71L5g6o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EfqK71L5g6o/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/EfqK71L5g6o/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/EfqK71L5g6o/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,IdDaPm04pdI,2024-06-02T00:56:36Z,721,12141,426,"{'default': {'url': 'https://i.ytimg.com/vi/IdDaPm04pdI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IdDaPm04pdI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IdDaPm04pdI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/IdDaPm04pdI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/IdDaPm04pdI/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,4OP5IRTCdzo,2024-06-01T23:47:38Z,2125,99914,15,"{'default': {'url': 'https://i.ytimg.com/vi/4OP5IRTCdzo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4OP5IRTCdzo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4OP5IRTCdzo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/4OP5IRTCdzo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/4OP5IRTCdzo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,uQfZWnVrvNg,2024-06-01T21:09:07Z,1424,8450,46,"{'default': {'url': 'https://i.ytimg.com/vi/uQfZWnVrvNg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uQfZWnVrvNg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uQfZWnVrvNg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/uQfZWnVrvNg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/uQfZWnVrvNg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,EyI8gRJD1WQ,2024-06-01T15:13:54Z,936,21360,5,"{'default': {'url': 'https://i.ytimg.com/vi/EyI8gRJD1WQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EyI8gRJD1WQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EyI8gRJD1WQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/EyI8gRJD1WQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/EyI8gRJD1WQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,nh-FXXIdKNc,2024-06-01T15:00:24Z,685,4580,32,"{'default': {'url': 'https://i.ytimg.com/vi/nh-FXXIdKNc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nh-FXXIdKNc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nh-FXXIdKNc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/nh-FXXIdKNc/sddefault.jpg', 'width': 640, 'height': 480}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,2jPNPgElMKo,2024-06-01T13:30:01Z,1042,8943,37,"{'default': {'url': 'https://i.ytimg.com/vi/2jPNPgElMKo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2jPNPgElMKo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2jPNPgElMKo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/2jPNPgElMKo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/2jPNPgElMKo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,IeHfiTT4F4I,2024-05-31T23:38:43Z,943,6769,25,"{'default': {'url': 'https://i.ytimg.com/vi/IeHfiTT4F4I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IeHfiTT4F4I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IeHfiTT4F4I/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/IeHfiTT4F4I/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/IeHfiTT4F4I/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,24kuJU0S_Sg,2024-05-31T01:00:07Z,3741,32737,144,"{'default': {'url': 'https://i.ytimg.com/vi/24kuJU0S_Sg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/24kuJU0S_Sg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/24kuJU0S_Sg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/24kuJU0S_Sg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/24kuJU0S_Sg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,FxGSvY6JlMU,2024-05-30T20:45:04Z,488,3354,12,"{'default': {'url': 'https://i.ytimg.com/vi/FxGSvY6JlMU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FxGSvY6JlMU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FxGSvY6JlMU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/FxGSvY6JlMU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/FxGSvY6JlMU/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,fc_cuLMiLec,2024-05-30T18:01:55Z,1180,16985,44,"{'default': {'url': 'https://i.ytimg.com/vi/fc_cuLMiLec/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fc_cuLMiLec/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fc_cuLMiLec/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/fc_cuLMiLec/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/fc_cuLMiLec/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,PCuY5yXF2JA,2024-05-30T16:32:15Z,3068,25440,61,"{'default': {'url': 'https://i.ytimg.com/vi/PCuY5yXF2JA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PCuY5yXF2JA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PCuY5yXF2JA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/PCuY5yXF2JA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/PCuY5yXF2JA/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,HOIUGuuF4j0,2024-05-30T15:15:32Z,767,18726,6,"{'default': {'url': 'https://i.ytimg.com/vi/HOIUGuuF4j0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HOIUGuuF4j0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HOIUGuuF4j0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/HOIUGuuF4j0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/HOIUGuuF4j0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,ZUHtIMVHo4o,2024-05-30T04:14:07Z,1433,13428,124,"{'default': {'url': 'https://i.ytimg.com/vi/ZUHtIMVHo4o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZUHtIMVHo4o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZUHtIMVHo4o/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ZUHtIMVHo4o/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ZUHtIMVHo4o/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,gVIBOmWU9hg,2024-05-30T02:54:30Z,6330,53287,121,"{'default': {'url': 'https://i.ytimg.com/vi/gVIBOmWU9hg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gVIBOmWU9hg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gVIBOmWU9hg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gVIBOmWU9hg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gVIBOmWU9hg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,L1d852T8_p4,2024-05-30T02:48:42Z,2268,61904,18,"{'default': {'url': 'https://i.ytimg.com/vi/L1d852T8_p4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/L1d852T8_p4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/L1d852T8_p4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/L1d852T8_p4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/L1d852T8_p4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,JCWqSoJHQiU,2024-05-29T23:39:11Z,596,3415,25,"{'default': {'url': 'https://i.ytimg.com/vi/JCWqSoJHQiU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JCWqSoJHQiU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JCWqSoJHQiU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/JCWqSoJHQiU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/JCWqSoJHQiU/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,EBZfJawteyA,2024-05-29T18:00:13Z,2273,19434,150,"{'default': {'url': 'https://i.ytimg.com/vi/EBZfJawteyA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EBZfJawteyA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EBZfJawteyA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/EBZfJawteyA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/EBZfJawteyA/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,OjYWYPcXQ4g,2024-05-28T22:18:42Z,1144,9332,32,"{'default': {'url': 'https://i.ytimg.com/vi/OjYWYPcXQ4g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OjYWYPcXQ4g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OjYWYPcXQ4g/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/OjYWYPcXQ4g/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/OjYWYPcXQ4g/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,FFua05Swn5E,2024-05-28T14:30:07Z,1537,8695,80,"{'default': {'url': 'https://i.ytimg.com/vi/FFua05Swn5E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FFua05Swn5E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FFua05Swn5E/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/FFua05Swn5E/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/FFua05Swn5E/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
Fluminense,gSyF3e60gXg,2024-05-27T23:30:06Z,1252,8837,43,"{'default': {'url': 'https://i.ytimg.com/vi/gSyF3e60gXg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gSyF3e60gXg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gSyF3e60gXg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gSyF3e60gXg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gSyF3e60gXg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/fluminense/logo-fluminense-256.png
